account_name,url,caption,caption_length,likes,comments,post_date,day_of_week,hour_of_day,is_night_post,is_special_date,media_type,num_hashtags,num_mentions,num_emojis,has_question,has_call_to_action,followers,followees,engagement_ratio,comment_like_ratio,caption_sentiment,num_exclamations,hashtag_ratio,topic,readability,num_positive_words,num_negative_words,account_name,url,caption,caption_length,likes,comments,post_date,day_of_week,hour_of_day,is_night_post,is_special_date,media_type,num_hashtags,num_mentions,num_emojis,has_question,has_call_to_action,followers,followees,engagement_ratio,comment_like_ratio,caption_sentiment,num_exclamations,hashtag_ratio,topic,readability,num_positive_words,num_negative_words,account_name.1,url.1,caption.1,caption_length.1,likes.1,comments.1,post_date.1,day_of_week.1,hour_of_day.1,is_night_post.1,is_special_date.1,media_type.1,num_hashtags.1,num_mentions.1,num_emojis.1,has_question.1,has_call_to_action.1,followers.1,followees.1,engagement_ratio.1,comment_like_ratio.1,caption_sentiment.1,num_exclamations.1,hashtag_ratio.1,topic.1,readability.1,num_positive_words.1,num_negative_words.1,claridad,originalidad,emocion,interaccion,redaccion_viral,valor
freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DJKRr7KsT60/,"Este Día de la Madre, regálale lo que de verdad necesita: un momento solo para ella. Porque aunque no siempre lo diga, lo necesita. Y se lo merece.

✨Golden Radiance Body Oil - Mejora la apariencia de estrías y cicatrices, además de nutrir en profundidad.
💧Hyaluronic Energy Body Serum - Alivio inmediato, con la acción refrescante del mentol; y confort duradero, gracias a sus activos drenantes y anti inflamatorios, que mejoran la circulación cutánea y reducen la retención de líquidos.
🧬Collagen Flash Bomb - Su potente fórmula natural consigue reafirmar, rellenar y redensificar tu piel. Además, consigue aumentar la elasticidad de la piel y reducir en un 27% líneas de expresión y arrugas.
🌸Hyper-Concentrate Eye Serum - Combina 8 tecnologías naturales y clínicas que actúan al mismo tiempo para reducir ojeras, bolsas, párpados caídos, líneas de expresión y pigmentación desigual, con resultados visibles en 14 días
❤️Ceramide Barrier Oil Serum -  Gracias a su fórmula 100% natural con tecnología anti reacción, que combina ceramidas bioidénticas, aceites vegetales y ectoína, logra fortalecer la barrera cutánea, reteniendo la hidratación y calmando la piel.

No es solo un producto. Es un mensaje: ",1206,396,0,2025-05-02T18:04:29.000Z,Friday,18,False,False,carrusel,0,0,2,False,False,880000,616,0.0004,0.0,neutro,0,0.0,otro,33.21,0,0,freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DJKRr7KsT60/,"Este Día de la Madre, regálale lo que de verdad necesita: un momento solo para ella. Porque aunque no siempre lo diga, lo necesita. Y se lo merece.

✨Golden Radiance Body Oil - Mejora la apariencia de estrías y cicatrices, además de nutrir en profundidad.
💧Hyaluronic Energy Body Serum - Alivio inmediato, con la acción refrescante del mentol; y confort duradero, gracias a sus activos drenantes y anti inflamatorios, que mejoran la circulación cutánea y reducen la retención de líquidos.
🧬Collagen Flash Bomb - Su potente fórmula natural consigue reafirmar, rellenar y redensificar tu piel. Además, consigue aumentar la elasticidad de la piel y reducir en un 27% líneas de expresión y arrugas.
🌸Hyper-Concentrate Eye Serum - Combina 8 tecnologías naturales y clínicas que actúan al mismo tiempo para reducir ojeras, bolsas, párpados caídos, líneas de expresión y pigmentación desigual, con resultados visibles en 14 días
❤️Ceramide Barrier Oil Serum -  Gracias a su fórmula 100% natural con tecnología anti reacción, que combina ceramidas bioidénticas, aceites vegetales y ectoína, logra fortalecer la barrera cutánea, reteniendo la hidratación y calmando la piel.

No es solo un producto. Es un mensaje: ",1206.0,396.0,0.0,2025-05-02T18:04:29.000Z,Friday,18.0,False,False,carrusel,0.0,0.0,2.0,False,False,880000.0,616.0,0.0004,0.0,neutro,0.0,0.0,otro,33.21,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,9,7,7,9
freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DJFH95PsbJs/,"Después de escuchar a las verdaderas protagonistas y preguntarles cómo se sienten... vimos muchas respuestas similares:
💬 “Estoy cansada”, “No tengo tiempo para mí”, “Siempre pienso en los demás antes que en mí”.

Sabemos que ser mamá no se detiene. Pero también creemos que cuidarte no debería ser un lujo. Porque mereces sentirte bien, verte bien y priorizarte, sin culpa.",374,289,4,2025-04-30T18:03:06.000Z,Wednesday,18,False,False,carrusel,0,0,1,False,False,880000,616,0.0003,0.0138,neutro,0,0.0,otro,61.51,0,0,freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DJFH95PsbJs/,"Después de escuchar a las verdaderas protagonistas y preguntarles cómo se sienten... vimos muchas respuestas similares:
💬 “Estoy cansada”, “No tengo tiempo para mí”, “Siempre pienso en los demás antes que en mí”.

Sabemos que ser mamá no se detiene. Pero también creemos que cuidarte no debería ser un lujo. Porque mereces sentirte bien, verte bien y priorizarte, sin culpa.",374.0,289.0,4.0,2025-04-30T18:03:06.000Z,Wednesday,18.0,False,False,carrusel,0.0,0.0,1.0,False,False,880000.0,616.0,0.0003,0.0138,neutro,0.0,0.0,otro,61.51,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,9,7,7,9
freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DI1rOgSKrH8/,"Sois muchas. Muchísimas. Las que habéis escrito. Las que os habéis abierto. Las que habéis puesto en palabras lo que tantas veces se calla.

Nos contasteis cómo os sentís y, detrás de cada comentario, hay una historia. Cansancio, alegría, contradicción... Todo es válido. Porque detrás, siempre hay un corazón enorme intentando hacerlo lo mejor posible. ✨",355,264,0,2025-04-24T18:03:33.000Z,Thursday,18,False,False,carrusel,0,0,0,False,True,880000,616,0.0003,0.0,neutro,0,0.0,otro,65.04,0,0,freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DI1rOgSKrH8/,"Sois muchas. Muchísimas. Las que habéis escrito. Las que os habéis abierto. Las que habéis puesto en palabras lo que tantas veces se calla.

Nos contasteis cómo os sentís y, detrás de cada comentario, hay una historia. Cansancio, alegría, contradicción... Todo es válido. Porque detrás, siempre hay un corazón enorme intentando hacerlo lo mejor posible. ✨",355.0,264.0,0.0,2025-04-24T18:03:33.000Z,Thursday,18.0,False,False,carrusel,0.0,0.0,0.0,False,True,880000.0,616.0,0.0003,0.0,neutro,0.0,0.0,otro,65.04,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,9,7,5,9
freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DIzGYh-sFui/,"A veces la respuesta no sale fácil. A veces ni siquiera sabemos cómo poner en palabras todo lo que sentimos. Pero cuando alguien nos pregunta de verdad, con el corazón abierto… algo se mueve.

Hoy abrimos ese espacio para que puedas decir lo que te pesa, lo que no habías dicho hasta ahora y lo que sabes que puede ayudar a muchas madres ❤️.

💬 Déjalo en los comentarios. Porque nombrarlo también es cuidarte. Y aquí, te escuchamos.",432,519,11,2025-04-23T18:02:55.000Z,Wednesday,18,False,False,carrusel,0,0,1,False,True,880000,616,0.0006,0.0212,neutro,0,0.0,otro,65.58,0,0,freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DIzGYh-sFui/,"A veces la respuesta no sale fácil. A veces ni siquiera sabemos cómo poner en palabras todo lo que sentimos. Pero cuando alguien nos pregunta de verdad, con el corazón abierto… algo se mueve.

Hoy abrimos ese espacio para que puedas decir lo que te pesa, lo que no habías dicho hasta ahora y lo que sabes que puede ayudar a muchas madres ❤️.

💬 Déjalo en los comentarios. Porque nombrarlo también es cuidarte. Y aquí, te escuchamos.",432.0,519.0,11.0,2025-04-23T18:02:55.000Z,Wednesday,18.0,False,False,carrusel,0.0,0.0,1.0,False,True,880000.0,616.0,0.0006,0.0212,neutro,0.0,0.0,otro,65.58,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,9,9,6,8
freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DIb7TUhurh9/,"Estos fueron vuestros favoritos de primavera el año pasado 🌸. Y estamos seguros de que este año lo seguirán siendo:

🔥 Beta-Burner - Que mejora la apariencia de celulitis y piel de naranja llegando de una vez por todas a la raíz del asunto.
🍫 Bronzing Radiance - Un autobronceador con el que te verás un bronceado natural y uniforme en solo 3 días.
🐣 Kids Protection Sunscreen - Una crema solar hidratante de amplio espectro y protección SPF 50+, que protege la piel de los rayos UVB y UVA a base de filtros físicos minerales. 

¿Ya te has hecho con alguno de ellos? Déjanos en comentarios cual es el Freshly que no te puede faltar en primavera 😍.",647,273,7,2025-04-14T18:03:46.000Z,Monday,18,False,False,carrusel,0,0,5,True,True,880000,616,0.0003,0.0256,negativo,0,0.0,otro,52.39,0,0,freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DIb7TUhurh9/,"Estos fueron vuestros favoritos de primavera el año pasado 🌸. Y estamos seguros de que este año lo seguirán siendo:

🔥 Beta-Burner - Que mejora la apariencia de celulitis y piel de naranja llegando de una vez por todas a la raíz del asunto.
🍫 Bronzing Radiance - Un autobronceador con el que te verás un bronceado natural y uniforme en solo 3 días.
🐣 Kids Protection Sunscreen - Una crema solar hidratante de amplio espectro y protección SPF 50+, que protege la piel de los rayos UVB y UVA a base de filtros físicos minerales. 

¿Ya te has hecho con alguno de ellos? Déjanos en comentarios cual es el Freshly que no te puede faltar en primavera 😍.",647.0,273.0,7.0,2025-04-14T18:03:46.000Z,Monday,18.0,False,False,carrusel,0.0,0.0,5.0,True,True,880000.0,616.0,0.0003,0.0256,negativo,0.0,0.0,otro,52.39,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,7,9,7,8
freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DIZWY0aOlWl/,"Piel bronceada todo el año sin necesidad de exposición solar ✅ ¿Que más se puede pedir? 👇🏻

🤎 ¡Resultados en 3 días!
🤎 Potencia el bronceado natural, con o sin sol
🤎  Acabado uniforme, sin manchas y gradual: tú controlas el resultado
🤎  Se adapta a tu tipo de piel y tono
🤎  Mejora arrugas, manchas, firmeza e hidratación

Bronzing Self-Tanning Cream ✨ ¡Encuéntralo en nuestra página web!",388,263,16,2025-04-13T18:02:32.000Z,Sunday,18,False,False,carrusel,0,0,2,True,False,880000,616,0.0003,0.0608,positivo,2,0.0,otro,45.54,0,0,freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DIZWY0aOlWl/,"Piel bronceada todo el año sin necesidad de exposición solar ✅ ¿Que más se puede pedir? 👇🏻

🤎 ¡Resultados en 3 días!
🤎 Potencia el bronceado natural, con o sin sol
🤎  Acabado uniforme, sin manchas y gradual: tú controlas el resultado
🤎  Se adapta a tu tipo de piel y tono
🤎  Mejora arrugas, manchas, firmeza e hidratación

Bronzing Self-Tanning Cream ✨ ¡Encuéntralo en nuestra página web!",388.0,263.0,16.0,2025-04-13T18:02:32.000Z,Sunday,18.0,False,False,carrusel,0.0,0.0,2.0,True,False,880000.0,616.0,0.0003,0.0608,positivo,2.0,0.0,otro,45.54,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,7,8,6,9
freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DIRoCs6u1uh/,No nos hemos podido resistir a sumarnos a este trend con 3 de nuestros esenciales para esta primavera 🌸🌸🌸,105,1194,21,2025-04-10T18:02:52.000Z,Thursday,18,False,False,carrusel,0,0,3,False,False,880000,616,0.0014,0.0176,neutro,0,0.0,otro,38.17,0,0,freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DIRoCs6u1uh/,No nos hemos podido resistir a sumarnos a este trend con 3 de nuestros esenciales para esta primavera 🌸🌸🌸,105.0,1194.0,21.0,2025-04-10T18:02:52.000Z,Thursday,18.0,False,False,carrusel,0.0,0.0,3.0,False,False,880000.0,616.0,0.0014,0.0176,neutro,0.0,0.0,otro,38.17,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,7,6,6,7
freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DIPDZ-xNSdL/,"Nuestro Freshly Factory ya huele a primavera, buen tiempo, piel bronceada, días más largos, deporte al aire libre y primeros paseos por la playa. 🌸🌞🌱 ¿Quién de vosotros ya tenía ganas de este mood? 🤎✨",200,413,25,2025-04-09T18:04:27.000Z,Wednesday,18,False,False,carrusel,0,0,3,True,False,880000,616,0.0005,0.0605,positivo,0,0.0,otro,64.47,0,0,freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DIPDZ-xNSdL/,"Nuestro Freshly Factory ya huele a primavera, buen tiempo, piel bronceada, días más largos, deporte al aire libre y primeros paseos por la playa. 🌸🌞🌱 ¿Quién de vosotros ya tenía ganas de este mood? 🤎✨",200.0,413.0,25.0,2025-04-09T18:04:27.000Z,Wednesday,18.0,False,False,carrusel,0.0,0.0,3.0,True,False,880000.0,616.0,0.0005,0.0605,positivo,0.0,0.0,otro,64.47,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,9,7,7,8
freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DIJ500AsTGr/,"Empieza el buen tiempo y también las ganas de lucir una piel sana y bronceada. 🤎✨ ¿Sabías que puedes conseguirlo sin exposición solar? 

👉🏼 ¡Te resolvemos algunas de las dudas más frecuentes sobre nuestra crema bronceadora Bronzing Self-Tanning Cream! 🌞

¿Alguna pregunta más? Hablamos en comentarios 👇🏻",303,493,76,2025-04-07T18:17:57.000Z,Monday,18,False,False,carrusel,0,0,5,True,True,880000,616,0.0006,0.1542,neutro,1,0.0,otro,42.68,0,0,freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DIJ500AsTGr/,"Empieza el buen tiempo y también las ganas de lucir una piel sana y bronceada. 🤎✨ ¿Sabías que puedes conseguirlo sin exposición solar? 

👉🏼 ¡Te resolvemos algunas de las dudas más frecuentes sobre nuestra crema bronceadora Bronzing Self-Tanning Cream! 🌞

¿Alguna pregunta más? Hablamos en comentarios 👇🏻",303.0,493.0,76.0,2025-04-07T18:17:57.000Z,Monday,18.0,False,False,carrusel,0.0,0.0,5.0,True,True,880000.0,616.0,0.0006,0.1542,neutro,1.0,0.0,otro,42.68,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,7,9,5,8
freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DH8fdYppL-c/,"¿Estás igual de enamorado del Body Oil como nosotros?✨ Si es así, no eres el único…👇🏻

1️⃣ Más de 15.600 personas nos han dejado opiniones de su experiencia. Las tenéis todas en la web 🔍
2️⃣ Las 3 cosas que más destacáis: como trata las estrías, su potente hidratación y la rápida absorción.
3️⃣ 4.8 de 5 ⭐️⭐️⭐️⭐️⭐️ ¡esta es la media de la puntuación que habéis votado!
4️⃣ Se han hecho distintas ediciones limitadas ✨
5️⃣ Se han vendido más de 1,5M unidades",458,274,12,2025-04-02T13:04:06.000Z,Wednesday,13,False,False,carrusel,0,0,3,True,False,880000,616,0.0003,0.0438,neutro,1,0.0,otro,68.84,0,0,freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DH8fdYppL-c/,"¿Estás igual de enamorado del Body Oil como nosotros?✨ Si es así, no eres el único…👇🏻

1️⃣ Más de 15.600 personas nos han dejado opiniones de su experiencia. Las tenéis todas en la web 🔍
2️⃣ Las 3 cosas que más destacáis: como trata las estrías, su potente hidratación y la rápida absorción.
3️⃣ 4.8 de 5 ⭐️⭐️⭐️⭐️⭐️ ¡esta es la media de la puntuación que habéis votado!
4️⃣ Se han hecho distintas ediciones limitadas ✨
5️⃣ Se han vendido más de 1,5M unidades",458.0,274.0,12.0,2025-04-02T13:04:06.000Z,Wednesday,13.0,False,False,carrusel,0.0,0.0,3.0,True,False,880000.0,616.0,0.0003,0.0438,neutro,1.0,0.0,otro,68.84,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,7,9,6,9
freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DH3xO5WhIPq/,"Esta es la señal para poner un Body Oil en tu vida (o dos) ✨ 

Empieza el buen tiempo, y tú y yo sabemos que nadie es perfecto, todos tenemos estrías, piel de naranja… Y en esta época del año se nos disparan los complejos. 👉🏼 ¿Un consejo? Nutre tu piel, elige ingredientes de calidad, cuídala, trátala con cariño, protégela y sobre todo ámala en cada una de sus versiones y etapas. 🤎✨",384,286,7,2025-03-31T17:02:58.000Z,Monday,17,False,False,carrusel,0,0,2,True,False,880000,616,0.0003,0.0245,neutro,0,0.0,producto,40.78,1,1,freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DH3xO5WhIPq/,"Esta es la señal para poner un Body Oil en tu vida (o dos) ✨ 

Empieza el buen tiempo, y tú y yo sabemos que nadie es perfecto, todos tenemos estrías, piel de naranja… Y en esta época del año se nos disparan los complejos. 👉🏼 ¿Un consejo? Nutre tu piel, elige ingredientes de calidad, cuídala, trátala con cariño, protégela y sobre todo ámala en cada una de sus versiones y etapas. 🤎✨",384.0,286.0,7.0,2025-03-31T17:02:58.000Z,Monday,17.0,False,False,carrusel,0.0,0.0,2.0,True,False,880000.0,616.0,0.0003,0.0245,neutro,0.0,0.0,producto,40.78,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,9,6,6,9
freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DHvuPqwgZut/,"Historias que nos inspiran ✨ El otro día recibimos un mensaje muy especial de Eva, una de nuestras clientas. Después de someterse a varios tratamientos médicos, nos compartió como ha conseguido mejorar su cabello. ¡Eva, gracias por confiar en nosotros y compartir tu experiencia! 

Tus palabras nos llenan de energía y nos motivan a seguir innovando y mejorando nuestras fórmulas. ¡Cada historia cuenta y nos inspira a seguir adelante! 🤎 #FreshlyStories",453,244,1,2025-03-28T14:02:53.000Z,Friday,14,False,False,carrusel,1,0,0,False,False,880000,616,0.0003,0.0041,neutro,2,0.0141,otro,39.57,0,0,freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DHvuPqwgZut/,"Historias que nos inspiran ✨ El otro día recibimos un mensaje muy especial de Eva, una de nuestras clientas. Después de someterse a varios tratamientos médicos, nos compartió como ha conseguido mejorar su cabello. ¡Eva, gracias por confiar en nosotros y compartir tu experiencia! 

Tus palabras nos llenan de energía y nos motivan a seguir innovando y mejorando nuestras fórmulas. ¡Cada historia cuenta y nos inspira a seguir adelante! 🤎 #FreshlyStories",453.0,244.0,1.0,2025-03-28T14:02:53.000Z,Friday,14.0,False,False,carrusel,1.0,0.0,0.0,False,False,880000.0,616.0,0.0003,0.0041,neutro,2.0,0.0141,otro,39.57,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,9,7,5,8
freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DHtrvGKhQo2/,"Algunas opiniones sobre el tratamiento capilar para caída del pelo 👇🏻

⭐️⭐️⭐️⭐️
Erika O.G.
''Es perfecto! No deja el pelo aceitoso y da mucho volumen. Es el segundo que me compro y ya empiezo a ver los baby hair asomando por la primera línea del pelo. Estoy muy muy contenta.''

⭐️⭐️⭐️⭐️
Mariana P.
''Además de notar una reducción de la caída del cabello, noto que crece cabello nuevo y lo noto más fuerte, brillante... Mi pelo tiene mejor aspecto. El sérum forma parte de mi rutina diaria y seguirá formando parte de ella en un futuro próximo''

⭐️⭐️⭐️⭐️
Elodie I.G.S.
''Todavía estoy al principio de usarlo, pero tengo el pelo bastante graso y me lo estoy poniendo después de lavarlo por la noche, y por la mañana está como siempre, ¡el producto no lo engrasa!''

Nos encanta recibir cada semana más de 150 opiniones. 🤎 ¡Descubre más en nuestra web! 🔍",853,241,2,2025-03-27T19:02:40.000Z,Thursday,19,False,False,carrusel,0,0,3,False,True,880000,616,0.0003,0.0083,neutro,3,0.0,rutina,57.34,1,0,freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DHtrvGKhQo2/,"Algunas opiniones sobre el tratamiento capilar para caída del pelo 👇🏻

⭐️⭐️⭐️⭐️
Erika O.G.
''Es perfecto! No deja el pelo aceitoso y da mucho volumen. Es el segundo que me compro y ya empiezo a ver los baby hair asomando por la primera línea del pelo. Estoy muy muy contenta.''

⭐️⭐️⭐️⭐️
Mariana P.
''Además de notar una reducción de la caída del cabello, noto que crece cabello nuevo y lo noto más fuerte, brillante... Mi pelo tiene mejor aspecto. El sérum forma parte de mi rutina diaria y seguirá formando parte de ella en un futuro próximo''

⭐️⭐️⭐️⭐️
Elodie I.G.S.
''Todavía estoy al principio de usarlo, pero tengo el pelo bastante graso y me lo estoy poniendo después de lavarlo por la noche, y por la mañana está como siempre, ¡el producto no lo engrasa!''

Nos encanta recibir cada semana más de 150 opiniones. 🤎 ¡Descubre más en nuestra web! 🔍",853.0,241.0,2.0,2025-03-27T19:02:40.000Z,Thursday,19.0,False,False,carrusel,0.0,0.0,3.0,False,True,880000.0,616.0,0.0003,0.0083,neutro,3.0,0.0,rutina,57.34,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,7,9,6,8
freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DHrG6O1uDsw/,"Si me preguntas qué opino sobre el Hair Growth & Density Treatment te diré... 👆🏻

Pero también te diré que...
🌱 Reduce un 57% la caída del pelo
🌱 Aumenta un 69% la densidad del cabello
🌱 Aporta un 31% más de resistencia
🌱 Promueve el crecimiento capilar
🌱 Restaura el ciclo capilar alterado, para un crecimiento saludable y fuerte
🌱 Logra un pelo denso, fuerte y saludable

¿Lo conocías? ¡Déjanos en comentarios que es lo que nos dirías tú!",440,312,9,2025-03-26T19:02:12.000Z,Wednesday,19,False,False,carrusel,0,0,8,True,True,880000,616,0.0004,0.0288,neutro,1,0.0,otro,55.79,0,0,freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DHrG6O1uDsw/,"Si me preguntas qué opino sobre el Hair Growth & Density Treatment te diré... 👆🏻

Pero también te diré que...
🌱 Reduce un 57% la caída del pelo
🌱 Aumenta un 69% la densidad del cabello
🌱 Aporta un 31% más de resistencia
🌱 Promueve el crecimiento capilar
🌱 Restaura el ciclo capilar alterado, para un crecimiento saludable y fuerte
🌱 Logra un pelo denso, fuerte y saludable

¿Lo conocías? ¡Déjanos en comentarios que es lo que nos dirías tú!",440.0,312.0,9.0,2025-03-26T19:02:12.000Z,Wednesday,19.0,False,False,carrusel,0.0,0.0,8.0,True,True,880000.0,616.0,0.0004,0.0288,neutro,1.0,0.0,otro,55.79,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,7,9,6,8
freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DHeO8_ruapv/,"Respondemos a las preguntas más repetidas de la Cica Calm Moisturising Cream. La nueva crema facial con centella asiática. 🌸

#askme #cica #cicacalm #centellaasiatica #cremahidratante #cosmeticanatural #rojeces #pielsensible",224,288,4,2025-03-21T19:02:22.000Z,Friday,19,False,False,carrusel,8,0,1,False,False,880000,616,0.0003,0.0139,positivo,0,0.2857,otro,9.7,0,0,freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DHeO8_ruapv/,"Respondemos a las preguntas más repetidas de la Cica Calm Moisturising Cream. La nueva crema facial con centella asiática. 🌸

#askme #cica #cicacalm #centellaasiatica #cremahidratante #cosmeticanatural #rojeces #pielsensible",224.0,288.0,4.0,2025-03-21T19:02:22.000Z,Friday,19.0,False,False,carrusel,8.0,0.0,1.0,False,False,880000.0,616.0,0.0003,0.0139,positivo,0.0,0.2857,otro,9.7,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,5,7,5,7
freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DHZFegmPG9B/,"¿Piel seca, irritada o con rojeces? Calma e hidrata en profundidad con centella asiática y ácido hialurónico vegano.

🌸Crema ligera para piel seca
🌸Origen 99’9% natural
🌸Clínicamente testada con pieles atópicas
🌸 Muy recomendada para pieles sensibles
🌸Sin siliconas, parafinas, parabenos ni ingredientes irritantes
🌸El 95% siente la piel hidratada en profundidad durante 24 horas

Ya disponible en nuestra web. 🫶
#freshlycosmetics #cica #cicacalm #pielessensibles #cosmeticanatural",481,382,18,2025-03-19T19:03:33.000Z,Wednesday,19,False,False,carrusel,5,0,6,True,False,880000,616,0.0005,0.0471,neutro,0,0.0758,producto,18.75,0,0,freshlycosmetics_es,https://www.instagram.com/freshlycosmetics_es/p/DHZFegmPG9B/,"¿Piel seca, irritada o con rojeces? Calma e hidrata en profundidad con centella asiática y ácido hialurónico vegano.

🌸Crema ligera para piel seca
🌸Origen 99’9% natural
🌸Clínicamente testada con pieles atópicas
🌸 Muy recomendada para pieles sensibles
🌸Sin siliconas, parafinas, parabenos ni ingredientes irritantes
🌸El 95% siente la piel hidratada en profundidad durante 24 horas

Ya disponible en nuestra web. 🫶
#freshlycosmetics #cica #cicacalm #pielessensibles #cosmeticanatural",481.0,382.0,18.0,2025-03-19T19:03:33.000Z,Wednesday,19.0,False,False,carrusel,5.0,0.0,6.0,True,False,880000.0,616.0,0.0005,0.0471,neutro,0.0,0.0758,producto,18.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,7,6,5,9
